original_order,id,title,multiauthored,authors,repeat_author
415,62919748,The Will of the Many,0,James Islington,0
416,61884838,Atalanta,0,Jennifer Saint,1
417,61150759,The Last Tale of the Flower Bride,0,Roshani Chokshi,1
418,61111246,Victory City,0,Salman Rushdie,1
419,61885085,Witch King,0,Martha Wells,1
420,60877589,VenCo,0,Cherie Dimaline,0
421,60784549,In the Lives of Puppets,0,T.J. Klune,1
422,29227774,Light Bringer,0,Pierce Brown,1
423,61885029,Starter Villain,0,John Scalzi,1
424,62967873,The Marriage Act,0,John Marrs,1
425,65211701,System Collapse,0,Martha Wells,1
426,61190770,Chain-Gang All-Stars,0,Nana Kwame Adjei-Brenyah,0
427,60468332,The Light Pirate,0,Lily Brooks-Dalton,0
428,61282437,The Ferryman,0,Justin Cronin,1
429,123163147,The Future,0,Naomi Alderman,0
430,61030535,Children of Memory,0,Adrian Tchaikovsky,1
431,101673225,Land of Milk and Honey,0,C Pam Zhang,1
432,60679392,I Keep My Exoskeletons to Myself,0,Marisa Crane,0
433,61884842,The Deep Sky,0,Yume Kitasei,1
434,64000639,Bridge,0,Lauren Beukes,1
435,58388343,Some Desperate Glory,0,Emily Tesh,0
436,62873999,Translation State,0,Ann Leckie,1
437,61813107,Ascension,0,Nicholas Binge,0
438,60806778,The Deluge,0,Stephen Markley,0
439,65211707,The Jinn-Bot of Shantiport,0,Samit Basu,0
440,62919387,The Great Transition,0,Nick Fuller Googins,0
441,65916344,Holly,0,Stephen King,1
442,59414094,How to Sell a Haunted House,0,Grady Hendrix,1
443,60784409,A House with Good Bones,0,T. Kingfisher,1
444,63892214,Vampires of El Norte,0,Isabel Cañas,1
445,157184735,Rouge,0,Mona Awad,1
446,101145269,My Darling Girl,0,Jennifer McMahon,1
447,64623481,The September House,0,Carissa Orlando,0
448,63249718,Silver Nitrate,0,Silvia Moreno-Garcia,1
449,61111034,Our Share of Night,1,Mariana Enríquez,1
449,61111034,Our Share of Night,1,Megan McDowell,1
449,61111034,Our Share of Night,1,Pablo Gerardo Camacho,0
450,60460704,Lone Women,0,Victor LaValle,1
451,69704909,Black Sheep,0,Rachel Harrison,1
452,63331415,Mister Magic,0,Kiersten White,1
453,59366246,Don't Fear the Reaper,0,Stephen Graham Jones,1
454,62919847,The Reformatory,0,Tananarive Due,0
455,61420120,Natural Beauty,0,Ling Ling Huang,0
456,61686006,Sisters of the Lost Nation,0,Nick Medina,1
457,62888191,Monstrilio,0,Gerardo Sámano Córdova,0
458,101144676,Becoming the Boogeyman,0,Richard Chizmar,1
459,63259070,Her Little Flowers,0,Shannon Morgan,0
460,63077620,Dead Eleven,0,Jimmy Juliano,0
461,60784546,Divine Rivals,0,Rebecca Ross,1
462,62816044,A Curse for True Love,0,Stephanie Garber,1
463,61198133,The Stolen Heir,0,Holly Black,1
464,17699859,Chain of Thorns,0,Cassandra Clare,1
465,153283393,Powerless,0,Lauren Roberts,1
466,65213381,What the River Knows,0,Isabel Ibañez,1
467,75302266,A Study in Drowning,0,Ava Reid,1
468,63023639,Foxglove,0,Adalyn Grace,1
469,61085769,These Infinite Threads,0,Tahereh Mafi,1
470,101138075,Foul Heart Huntsman,0,Chloe Gong,1
471,58303740,"Song of Silver, Flame Like Night",0,Amélie Wen Zhao,0
472,62695377,Threads That Bind,0,Kika Hatzopoulou,0
473,61273084,Delicious Monsters,0,Liselle Sambury,0
474,62649010,House of Roots and Ruin,0,Erin A. Craig,1
475,61356465,Spice Road,0,Maiya Ibrahim,0
476,60784432,Blood Debts,0,Terry J. Benton-Walker,0
477,62031346,Silver in the Bone,0,Alexandra Bracken,1
478,60386342,The Scarlet Veil,0,Shelby Mahurin,1
479,62688758,Bring Me Your Midnight,0,Rachel Griffin,0
480,61745561,House of Marionne,0,J. Elle,0
481,60683957,Check & Mate,0,Ali Hazelwood,1
482,62804258,The Brothers Hawthorne,0,Jennifer Lynn Barnes,1
483,60788826,Five Survive,0,Holly Jackson,1
484,57932307,One of Us Is Back,0,Karen M. McManus,1
485,60784644,Immortality: A Love Story,0,Dana Schwartz,1
486,57370115,Highly Suspicious and Unfairly Cute,0,Talia Hibbert,1
487,61675933,Warrior Girl Unearthed,0,Angeline Boulley,1
488,61896624,"Imogen, Obviously",0,Becky Albertalli,1
489,58469344,The Davenports,0,Krystal Marquis,0
490,61948564,Reign,0,Katharine McGee,1
491,58484187,We Deserve Monuments,0,Jas Hammonds,1
492,60495147,Nine Liars,0,Maureen Johnson,1
493,59808187,Never Ever Getting Back Together,0,Sophie Gonzales,1
494,101141137,Pride and Prejudice and Pittsburgh,0,Rachael Lippincott,1
495,60197316,What Happens After Midnight,0,K.L. Walther,0
496,63933651,Together We Rot,0,Skyla Arndt,0
497,60759266,This Time It's Real,0,Ann Liang,1
498,112974911,Thieves' Gambit,0,Kayvion Lewis,0
499,61273082,Forget Me Not,0,Alyson Derrick,1
500,66087070,Suddenly a Murder,0,Lauren Muñoz,0
507,60784312,Adelaide,0,Genevieve Wheeler,0
509,61065982,The Bandit Queens,0,Parini Shroff,0
514,59948520,In Memoriam,0,Alice Winn,0
519,72339682,One Summer in Savannah,0,Terah Shelton Harris,0
520,61358638,"Poverty, by America",0,Matthew Desmond,1
521,59366123,Butts: A Backstory,0,Heather Radke,0
522,62873378,"The Art Thief: A True Story of Love, Crime, and a Dangerous Obsession",0,Michael Finkel,1
523,61886251,"8 Rules of Love: How to Find It, Keep It, and Let It Go",0,Jay Shetty,0
524,63876551,On Our Best Behavior: The Seven Deadly Sins and the Price Women Pay to Be Good,0,Elise Loehnen,0
525,138505710,Doppelganger: A Trip into the Mirror World,0,Naomi Klein,1
526,61153739,Outlive: The Science & Art of Longevity,1,Peter Attia,0
526,61153739,Outlive: The Science & Art of Longevity,1,Bill Gifford,0
527,60965426,The Creative Act: A Way of Being,0,Rick Rubin,0
528,64000414,Trail of the Lost: The Relentless Search to Bring Home the Missing Hikers of the Pacific Crest Trail,0,Andrea Lankford,0
529,60769830,How Far the Light Reaches: A Life in Ten Sea Creatures,0,Sabrina Imbler,0
530,123195171,"Opinions: A Decade of Arguments, Criticism, and Minding Other People's Business",0,Roxane Gay,1
531,75494215,Eve: How the Female Body Drove 200 Million Years of Human Evolution,0,Cat Bohannon,0
532,60784614,Cobalt Red: How the Blood of the Congo Powers Our Lives,0,Siddharth Kara,0
533,157095669,Hidden Potential: The Science of Achieving Greater Things,0,Adam M. Grant,1
534,62586003,Ultra-Processed People: The Science Behind Food That Isn't Food,0,Chris van Tulleken,0
535,61685822,Monsters: A Fan's Dilemma,0,Claire Dederer,0
536,65214406,Punished for Dreaming: How School Reform Harms Black Children and How We Heal,0,Bettina L. Love,0
537,63102846,Never Finished: Unshackle Your Mind and Win the War Within,0,David Goggins,0
538,61273746,The Good Life: Lessons from the World's Longest Scientific Study of Happiness,1,Robert Waldinger,0
538,61273746,The Good Life: Lessons from the World's Longest Scientific Study of Happiness,1,Marc Schulz,0
539,137978862,Build the Life You Want: The Art and Science of Getting Happier,1,Oprah Winfrey,1
539,137978862,Build the Life You Want: The Art and Science of Getting Happier,1,Arthur C. Brooks,0
540,63133205,The Woman in Me,0,Britney Spears,0
541,62296528,Spare,1,Prince Harry,0
541,62296528,Spare,1,J.R. Moehringer,0
542,61317637,Pageboy: A Memoir,0,Elliot Page,0
543,61273812,You Could Make This Place Beautiful,0,Maggie Smith,1
544,166175422,Counting the Cost,1,Jill Duggar,0
544,166175422,Counting the Cost,1,Derick Dillard,0
544,166175422,Counting the Cost,1,Craig Borlase,0
545,61357133,All My Knotted-Up Life: A Memoir,0,Beth Moore,0
546,61812425,Paris: The Memoir,0,Paris Hilton,0
547,61812427,"Love, Pamela",0,Pamela Anderson,0
548,61111274,Hijab Butch Blues,0,Lamya H.,0
549,63033521,The In-Between: Unforgettable Encounters During Life's Final Moments,0,Hadley Vlahos,0
550,88564046,Thicker than Water: A Memoir,0,Kerry Washington,0
551,128624877,"The Many Lives of Mama Love: A Memoir of Lying, Stealing, Writing, and Healing",0,Lara Love Hardin,1
552,125253126,The Witching Year: A Memoir of Earnest Fumbling Through Modern Witchcraft,0,Diana Helmuth,0
553,61885057,While You Were Out: An Intimate Family Portrait of Mental Illness in an Era of Silence,0,Meg Kissinger,0
554,62919742,How to Say Babylon,0,Safiya Sinclair,0
555,62971594,Tell Me Everything,0,Minka Kelly,0
556,62837289,Becoming Free Indeed: My Story of Disentangling Faith from Fear,0,Jinger Duggar Vuolo,0
557,124948662,"A Man of Two Faces: A Memoir, a History, a Memorial",0,Viet Thanh Nguyen,1
558,142601047,They Called Us Exceptional: And Other Lies That Raised Us,0,Prachi Gupta,0
559,62050250,A Living Remedy: A Memoir,0,Nicole Chung,1
560,61714633,"The Wager: A Tale of Shipwreck, Mutiny and Murder",0,David Grann,1
561,101160753,The Six: The Untold Story of America's First Women Astronauts,0,Loren Grush,0
562,65214203,"Killing the Witches: The Horror of Salem, Massachusetts",1,Bill O'Reilly,1
562,65214203,"Killing the Witches: The Horror of Salem, Massachusetts",1,Martin Dugard,1
563,62039291,King: A Life,0,Jonathan Eig,0
564,61858962,Valiant Women: The Extraordinary American Servicewomen Who Helped Win World War II,0,Lena Andrews,0
565,55959466,Black AF History: The Un-Whitewashed Story of America,0,Michael Harriot,0
566,61423989,"A Fever in the Heartland: The Ku Klux Klan's Plot to Take Over America, and the Woman Who Stopped Them",0,Timothy Egan,1
567,122765395,Elon Musk,0,Walter Isaacson,1
568,61327450,Pathogenesis: A History of the World in Eight Plagues,0,Jonathan Kennedy,0
569,112975117,Astor: The Rise and Fall of an American Fortune,1,Anderson Cooper,1
569,112975117,Astor: The Rise and Fall of an American Fortune,1,Katherine Howe,1
570,61965394,The Earth Transformed: An Untold History,0,Peter Frankopan,0
571,62918681,The Book of Charlie: Wisdom from the Remarkable American Life of a 109-Year-Old Man,0,David von Drehle,0
572,60098287,Star Crossed: A True Romeo and Juliet Story in Hitler's Paris,1,Heather Dune Macadam,1
572,60098287,Star Crossed: A True Romeo and Juliet Story in Hitler's Paris,1,Simon Worrall,0
573,61272711,Master Slave Husband Wife: An Epic Journey from Slavery to Freedom,0,Ilyon Woo,0
574,63024187,When Crack Was King: A People's History of a Misunderstood Era,0,Donovan X. Ramsey,0
575,60784360,"The Nazi Conspiracy: The Secret Plot to Kill Roosevelt, Stalin, and Churchill",1,Brad Meltzer,1
575,60784360,"The Nazi Conspiracy: The Secret Plot to Kill Roosevelt, Stalin, and Churchill",1,Josh Mensch,1
576,61192830,The Confidante: The Untold Story of the Woman Who Helped Win WWII and Shape Modern America,0,Christopher C. Gorham,0
577,62328661,Rough Sleepers,0,Tracy Kidder,0
578,61420116,"There Will Be Fire: Margaret Thatcher, the IRA, and Two Minutes That Changed History",0,Rory Carroll,0
579,149105520,Going Infinite: The Rise and Fall of a New Tycoon,0,Michael Lewis,1
580,65215014,Being Henry: The Fonz . . . and Beyond,1,Henry Winkler,0
580,65215014,Being Henry: The Fonz . . . and Beyond,1,James Kaplan,0
581,123027172,Leslie F*cking Jones,0,Leslie Jones,0
582,112093865,"Sure, I'll Join Your Cult: A Memoir of Mental Illness and the Quest to Belong Anywhere",0,Maria Bamford,0
583,62873978,Tough Titties: On Living Your Best Life When You're the F-ing Worst,0,Laura Belgray,0
584,62052300,Quietly Hostile: Essays,0,Samantha Irby,1
585,59903149,Strong Female Character,0,Fern Brady,0
586,150038752,Unruly: A History of England's Kings and Queens,0,David Mitchell,1
587,123226898,"XOXO, Cody: An Opinionated Homosexual's Guide to Self-Love, Relationships, and Tactful Pettiness",0,Cody Rigsby,0
588,60568490,The World Record Book of Racist Stories,1,Amber Ruffin,1
588,60568490,The World Record Book of Racist Stories,1,Lacey Lamar,1
589,56969544,Black Friend: Essays,0,Ziwe,0
590,71872896,"Congratulations, the Best is Over!",0,R. Eric Thomas,1
591,62919409,How to Stay Married: The Most Insane Love Story Ever Told,0,Harrison Scott Key,0
592,61349388,It Was an Ugly Couch Anyway: And Other Thoughts on Moving Forward,0,Elizabeth Passarella,0
593,63184330,Everybody's Favorite: Tales from the World's Worst Perfectionist,0,Lillian Stone,0
594,65214162,Surely You Can't Be Serious: The True Story of Airplane!,1,David Zucker,0
594,65214162,Surely You Can't Be Serious: The True Story of Airplane!,1,Jim Abrahams,0
594,65214162,Surely You Can't Be Serious: The True Story of Airplane!,1,Jerry Zucker,0
595,65211790,Misfit: Growing Up Awkward in the '80s,0,Gary Gulman,0
596,125930612,"Unreliable Narrator: Me, Myself, and Impostor Syndrome",0,Aparna Nancherla,0
597,60563720,America the Beautiful?: One Woman in a Borrowed Prius on the Road Most Traveled,0,Blythe Roberson,0
598,61089466,Alexandra Petri's US History: Important American Documents,0,Alexandra Petri,0
599,61273783,"Not Funny: Essays on Life, Comedy, Culture, Et Cetera",0,Jena Friedman,0
600,58784475,"Tomorrow, and Tomorrow, and Tomorrow",0,Gabrielle Zevin,1
601,57701764,Wish You Were Here,0,Jodi Picoult,1
602,60209470,The Winners,0,Fredrik Backman,1
603,58733693,Remarkably Bright Creatures,0,Shelby Van Pelt,0
604,59227941,The Hotel Nantucket,0,Elin Hilderbrand,1
605,60149573,Our Missing Hearts,0,Celeste Ng,1
606,57693262,Cleopatra and Frankenstein,0,Coco Mellors,1
607,57739876,To Paradise,0,Hanya Yanagihara,1
608,59807954,Other Birds,0,Sarah Addison Allen,1
609,57773248,Notes on an Execution,0,Danya Kukafka,0
610,59912428,Mad Honey,1,Jodi Picoult,1
610,59912428,Mad Honey,1,Jennifer Finney Boylan,0
611,57693171,Olga Dies Dreaming,0,Xóchitl González,1
612,59089704,This Time Tomorrow,0,Emma Straub,0
613,60194162,Demon Copperhead,0,Barbara Kingsolver,1
614,58395049,True Biz,0,Sara Nović,1
615,58537371,Nightcrawling,0,Leila Mottley,0
616,60657583,Lucy by the Sea,0,Elizabeth Strout,1
617,56271394,Honor,0,Thrity Umrigar,0
618,59808037,How Not to Drown in a Glass of Water,0,Angie Cruz,0
619,60415700,Now Is Not the Time to Panic,0,Kevin Wilson,0
620,55196813,The Maid,0,Nita Prose,1
621,58468990,The Paris Apartment,0,Lucy Foley,1
622,58957615,The Bullet That Missed,0,Richard Osman,1
623,57693172,A Flicker in the Dark,0,Stacy Willingham,1
624,58371432,The Book of Cold Cases,0,Simone St. James,1
625,59947696,Wrong Place Wrong Time,0,Gillian McAllister,0
626,60149532,Killers of a Certain Age,0,Deanna Raybourn,1
627,59345249,The It Girl,0,Ruth Ware,1
628,60142750,All Good People Here,0,Ashley Flowers,0
629,59808050,Daisy Darker,0,Alice Feeney,1
630,61991328,The Housemaid,0,Freida McFadden,1
631,57693416,The Golden Couple,1,Greer Hendricks,1
631,57693416,The Golden Couple,1,Sarah Pekkanen,1
632,58724802,Things We Do in the Dark,0,Jennifer Hillier,0
633,58386733,The Violin Conspiracy,0,Brendan Slocumb,0
634,58855185,The Family Remains,0,Lisa Jewell,1
635,57693427,The Night Shift,0,Alex Finlay,0
636,58756502,Jackal,0,Erin E. Adams,0
637,57649351,The Overnight Guest,0,Heather Gudenkauf,1
638,60417443,The Family Game,0,Catherine Steadman,1
639,58984701,More Than You'll Ever Know,0,Katie Gutierrez,0
640,60435878,Carrie Soto Is Back,0,Taylor Jenkins Reid,1
641,58065033,Lessons in Chemistry,0,Bonnie Garmus,0
642,57699848,Go Tell the Bees That I Am Gone,0,Diana Gabaldon,1
643,58490567,The Diamond Eye,0,Kate Quinn,1
644,57926137,Black Cake,0,Charmaine Wilkerson,0
645,57933338,Violeta,1,Isabel Allende,1
645,57933338,Violeta,1,Frances Riddle,0
646,60353768,The Marriage Portrait,0,Maggie O'Farrell,1
647,55650158,Take My Hand,0,Dolen Perkins-Valdez,0
648,58803339,The Book Woman's Daughter,0,Kim Michele Richardson,1
649,58891551,Young Mungo,0,Douglas Stuart,1
650,57099323,The Magnolia Palace,0,Fiona Davis,0
651,57693519,The Last House on the Street,0,Diane Chamberlain,1
652,52268640,Memphis,0,Tara M. Stringfellow,0
653,59807978,Hester,0,Laurie Lico Albanese,0
654,57518629,The Last Rose of Shanghai,0,Weina Dai Randel,1
655,60371805,Shrines of Gaiety,0,Kate Atkinson,1
656,58210933,Trust,0,Hernan Diaz,0
657,60581087,The Passenger,0,Cormac McCarthy,0
658,58231775,Peach Blossom Spring,0,Melissa Fu,0
659,55987334,Four Treasures of the Sky,0,Jenny Tinghui Zhang,0
660,40132775,House of Sky and Breath,0,Sarah J. Maas,1
661,57945316,Babel,0,R.F. Kuang,1
662,60177373,Fairy Tale,0,Stephen King,1
663,59807955,The Atlas Six,0,Olivie Blake,0
664,58547540,The War of Two Queens,0,Jennifer L. Armentrout,1
665,57789637,Daughter of the Moon Goddess,1,Sue Lynn Tan,0
665,57789637,Daughter of the Moon Goddess,1,Kuri Huang,0
666,60018635,The Very Secret Society of Irregular Witches,0,Sangu Mandanna,0
667,60314494,Legends & Lattes,0,Travis Baldree,1
668,23947089,The Lost Metal,0,Brandon Sanderson,1
669,59743340,The Golden Enclaves,0,Naomi Novik,1
670,58725016,Elektra,0,Jennifer Saint,1
671,57127277,Kaikeyi,0,Vaishnavi Patel,0
672,58724745,The Book Eaters,0,Sunyi Dean,0
673,58783802,When Women Were Dragons,0,Kelly Barnhill,1
674,56179377,Nettle & Bone,0,T. Kingfisher,1
675,60399181,The World We Make,0,N.K. Jemisin,1
676,58132544,A River Enchanted,0,Rebecca Ross,1
677,60018639,Thistlefoot,0,GennaRose Nethercott,0
678,58950705,The Stardust Thief,0,Chelsea Abdullah,0
679,58725025,Ordinary Monsters,0,J.M. Miro,0
680,58690308,Book Lovers,0,Emily Henry,1
681,58346977,Reminders of Him,0,Colleen Hoover,1
682,60393672,It Starts with Us,0,Colleen Hoover,1
683,59856881,Love on the Brain,0,Ali Hazelwood,1
684,58014893,Every Summer After,0,Carley Fortune,1
685,60156155,Things We Never Got Over,0,Lucy Score,1
686,54756850,Delilah Green Doesn't Care,0,Ashley Herring Blake,0
687,62056935,Twisted Hate,0,Ana Huang,1
688,60476301,Terms and Conditions,0,Lauren Asher,1
689,58283080,"Hook, Line, and Sinker",0,Tessa Bailey,1
690,58684524,Part of Your World,0,Abby Jimenez,1
691,59232998,You Made a Fool of Death with Your Beauty,0,Akwaeke Emezi,1
692,57661359,Electric Idol,0,Katee Robert,1
693,58724801,The Bodyguard,0,Katherine Center,1
694,60114057,The American Roommate Experiment,0,Elena Armas,1
695,58065414,Funny You Should Ask,0,Elissa Sussman,0
696,59314703,Thank You for Listening,0,Julia Whelan,0
697,59949720,The Kiss Curse,0,Erin Sterling,1
698,57007401,Dating Dr. Dil,0,Nisha Sharma,0
699,55506996,The Wedding Crasher,0,Mia Sosa,0
700,58446227,Sea of Tranquility,0,Emily St. John Mandel,1
701,54829360,The Daughter of Doctor Moreau,0,Silvia Moreno-Garcia,1
702,58662507,Nona the Ninth,0,Tamsyn Muir,1
703,57850265,How High We Go in the Dark,0,Sequoia Nagamatsu,0
704,59838811,Upgrade,0,Blake Crouch,1
705,58884736,The Measure,0,Nikki Erlick,0
706,28335699,Leviathan Falls,0,James S.A. Corey,1
707,57693406,The Kaiju Preservation Society,0,John Scalzi,1
708,57693184,Dead Silence,0,S.A. Barnes,0
709,56754734,Hunt the Stars,0,Jessie Mihalik,0
710,59808117,Ocean's Echo,0,Everina Maxwell,1
711,60035241,Station Eternity,0,Mur Lafferty,1
712,59807968,Leech,0,Hiron Ennes,0
713,59807970,Self-Portrait with Nothing,0,Aimee Pokwatka,0
714,60522318,Lost in Time,0,A.G. Riddle,0
715,58684535,Atomic Anna,0,Rachel Barenbaum,0
716,59808142,The Genesis of Misery,0,Neon Yang,0
717,57693457,Mickey7,0,Edward Ashton,0
718,57771216,Sleepwalk,0,Dan Chaon,1
719,60293362,Primitives,0,Erich Krauss,0
720,58724923,Hidden Pictures,0,Jason Rekulak,1
721,57840571,The Hacienda,0,Isabel Cañas,1
722,58724626,What Moves the Dead,0,T. Kingfisher,1
723,59366265,Gwendy's Final Task,1,Stephen King,1
723,59366265,Gwendy's Final Task,1,Richard Chizmar,1
724,58966216,Juniper & Thorn,0,Ava Reid,1
725,58724816,Our Wives Under the Sea,0,Julia Armfield,0
726,58438554,The Children on the Hill,0,Jennifer McMahon,1
727,60052118,House of Hunger,0,Alexis Henderson,1
728,57926112,The Violence,0,Delilah S. Dawson,0
729,53620541,Just Like Mother,0,Anne Heltzel,0
730,53329296,Manhunt,0,Gretchen Felker-Martin,0
731,59746719,Gallows Hill,0,Darcy Coates,1
732,59575958,Small Angels,0,Lauren Owen,0
733,60209475,We Spread,0,Iain Reid,1
734,60097467,Such Sharp Teeth,0,Rachel Harrison,1
735,57693183,Sundial,0,Catriona Ward,1
736,58978299,The Devil Takes You Home,0,Gabino Iglesias,1
737,60652964,White Horse,0,Erika T. Wurth,0
738,55959421,The Cherry Robbers,0,Sarai Walker,1
739,58652649,The Fervor,0,Alma Katsu,1
740,57093755,The Office BFFs: Tales of The Office from Two Best Friends Who Were There,1,Jenna Fischer,0
740,57093755,The Office BFFs: Tales of The Office from Two Best Friends Who Were There,1,Angela Kinsey,0
741,58438562,Girls Can Kiss Now: Essays,0,Jill Gutowitz,0
742,58541424,"Hello, Molly!: A Memoir",1,Molly Shannon,0
742,58541424,"Hello, Molly!: A Memoir",1,Sean Wilsey,0
743,40588534,Ten Steps to Nanette,0,Hannah Gadsby,0
744,58438584,"Idiots: Marriage, Motherhood, Milk & Mistakes",0,Laura Clery,0
745,58989873,Happy-Go-Lucky,0,David Sedaris,1
746,58082714,The Nineties,0,Chuck Klosterman,1
747,57008102,The Field Guide to Dumb Birds of the Whole Stupid World,0,Matt Kracht,1
748,58537351,All About Me! My Remarkable Life in Show Business,0,Mel Brooks,0
749,58587872,I'll Show Myself Out: Essays on Midlife and Motherhood,0,Jessi Klein,1
750,58078596,Who Do I Think I Am?: Stories of Chola Wishes and Caviar Dreams,0,Anjelah Johnson-Reyes,0
751,57007950,"I'd Like to Play Alone, Please: Essays",0,Tom Segura,0
752,60168034,Excuse Me While I Disappear: Tales of Midlife Mayhem,0,Laurie Notaro,1
753,56347312,Start Without Me,0,Gary Janetti,1
754,58739606,I'm More Dateable than a Plate of Refried Beans: And Other Romantic Observations,0,Ginny Hogan,0
755,57678864,"Midlife Bites: Anyone Else Falling Apart, Or Is It Just Me?",0,Jen Mann,1
756,59639080,The World's Worst Assistant,1,Sona Movsesian,0
756,59639080,The World's Worst Assistant,1,Conan O'Brien,0
757,59366125,The World Deserves My Children,0,Natasha Leggero,0
758,58784283,Sicker in the Head: More Conversations About Life and Comedy,0,Judd Apatow,1
759,58065028,In On the Joke: The Original Queens of Standup Comedy,0,Shawn Levy,0
760,58330567,Atlas of the Heart: Mapping Meaningful Connection and the Language of Human Experience,1,Brené Brown,1
