Year,Subject,Book Count,Year Book Total,Percent_True_Formula,Percent_True,Percent-Rounded,Percent of Books
2022,nutrition,0,320,0,0,0,0
2022,speculative fiction,1,320,0.3125,0.3125,0.32,0.32
2022,economics,0,320,0,0,0,0
2022,zombies,0,320,0,0,0,0
2022,biology,2,320,0.625,0.625,0.63,0.63
2022,medicine,2,320,0.625,0.625,0.63,0.63
2022,dragons,4,320,1.25,1.25,1.25,1.25
2022,superheroes,0,320,0,0,0,0
2022,africa,4,320,1.25,1.25,1.25,1.25
2022,literature,2,320,0.625,0.625,0.63,0.63
2022,novella,0,320,0,0,0,0
2022,canada,2,320,0.625,0.625,0.63,0.63
2022,historical romance,0,320,0,0,0,0
2022,comic book,0,320,0,0,0,0
2022,ghosts,1,320,0.3125,0.3125,0.32,0.32
2022,china,3,320,0.9375,0.9375,0.94,0.94
2022,medical,1,320,0.3125,0.3125,0.32,0.32
2022,supernatural,0,320,0,0,0,0
2022,british literature,0,320,0,0,0,0
2022,indigenous,3,320,0.9375,0.9375,0.94,0.94
2022,steampunk,1,320,0.3125,0.3125,0.32,0.32
2022,culinary,0,320,0,0,0,0
2022,leadership,0,320,0,0,0,0
2022,high school,0,320,0,0,0,0
2022,psychological thriller,2,320,0.625,0.625,0.63,0.63
2022,vegan,0,320,0,0,0,0
2022,christian,0,320,0,0,0,0
2022,dark romance,2,320,0.625,0.625,0.63,0.63
2022,shapeshifters,0,320,0,0,0,0
2022,france,1,320,0.3125,0.3125,0.32,0.32
2022,grief,2,320,0.625,0.625,0.63,0.63
2022,pop culture,1,320,0.3125,0.3125,0.32,0.32
2022,india,0,320,0,0,0,0
2022,mental illness,0,320,0,0,0,0
2022,cultural,0,320,0,0,0,0
2022,abuse,0,320,0,0,0,0
2022,american,1,320,0.3125,0.3125,0.32,0.32
2022,ireland,0,320,0,0,0,0
2022,love,1,320,0.3125,0.3125,0.32,0.32
2022,new york,1,320,0.3125,0.3125,0.32,0.32
2022,productivity,2,320,0.625,0.625,0.63,0.63
2022,romantic suspense,0,320,0,0,0,0
2022,sports romance,0,320,0,0,0,0
2022,teen,0,320,0,0,0,0
2022,action,0,320,0,0,0,0
2022,apocalyptic,1,320,0.3125,0.3125,0.32,0.32
2022,dark,0,320,0,0,0,0
2022,death,2,320,0.625,0.625,0.63,0.63
2022,greek mythology,1,320,0.3125,0.3125,0.32,0.32
2022,physics,1,320,0.3125,0.3125,0.32,0.32
2022,russia,2,320,0.625,0.625,0.63,0.63
2022,school,0,320,0,0,0,0
2022,werewolves,1,320,0.3125,0.3125,0.32,0.32
2022,asian literature,3,320,0.9375,0.9375,0.94,0.94
2022,climate change,0,320,0,0,0,0
2022,college,0,320,0,0,0,0
2022,holocaust,1,320,0.3125,0.3125,0.32,0.32
2022,writing,1,320,0.3125,0.3125,0.32,0.32
2022,young adult romance,2,320,0.625,0.625,0.63,0.63
2022,detective,0,320,0,0,0,0
2022,manga,2,320,0.625,0.625,0.63,0.63
2022,native american,1,320,0.3125,0.3125,0.32,0.32
2022,anthologies,0,320,0,0,0,0
2022,espionage,1,320,0.3125,0.3125,0.32,0.32
2022,presidents,1,320,0.3125,0.3125,0.32,0.32
2022,westerns,1,320,0.3125,0.3125,0.32,0.32
2022,birds,1,320,0.3125,0.3125,0.32,0.32
2022,dark fantasy,0,320,0,0,0,0
2022,demons,0,320,0,0,0,0
2022,marvel,0,320,0,0,0,0
2022,second chance,2,320,0.625,0.625,0.63,0.63
2022,anti racist,0,320,0,0,0,0
2022,civil war,1,320,0.3125,0.3125,0.32,0.32
2022,classics,0,320,0,0,0,0
2022,dc comics,0,320,0,0,0,0
2022,drama,0,320,0,0,0,0
2022,faith,0,320,0,0,0,0
2022,juvenile,1,320,0.3125,0.3125,0.32,0.32
2022,m m romance,0,320,0,0,0,0
2022,military science fiction,0,320,0,0,0,0
2022,spirituality,0,320,0,0,0,0
2022,angels,0,320,0,0,0,0
2022,disability,3,320,0.9375,0.9375,0.94,0.94
2022,bdsm,0,320,0,0,0,0
2022,cults,2,320,0.625,0.625,0.63,0.63
2021,fiction,213,323,65.94427245,65.94427245,65.95,65.95
2021,audiobook,227,323,70.27863777,70.27863777,70.28,70.28
2021,nonfiction,97,323,30.03095975,30.03095975,30.04,30.04
2021,fantasy,98,323,30.34055728,30.34055728,30.35,30.35
2021,romance,73,323,22.6006192,22.6006192,22.61,22.61
2021,contemporary,90,323,27.86377709,27.86377709,27.87,27.87
2021,young adult,72,323,22.29102167,22.29102167,22.3,22.3
2021,adult,89,323,27.55417957,27.55417957,27.56,27.56
2021,mystery,65,323,20.12383901,20.12383901,20.13,20.13
2021,biography,44,323,13.62229102,13.62229102,13.63,13.63
2021,memoir,47,323,14.55108359,14.55108359,14.56,14.56
2021,historical fiction,44,323,13.62229102,13.62229102,13.63,13.63
2021,thriller,55,323,17.02786378,17.02786378,17.03,17.03
2021,historical,42,323,13.00309598,13.00309598,13.01,13.01
2021,science fiction,30,323,9.287925697,9.287925697,9.29,9.29
2021,history,37,323,11.45510836,11.45510836,11.46,11.46
2021,humor,31,323,9.59752322,9.59752322,9.6,9.6
2021,horror,26,323,8.049535604,8.049535604,8.05,8.05
2021,lgbt,49,323,15.17027864,15.17027864,15.18,15.18
2021,mystery thriller,37,323,11.45510836,11.45510836,11.46,11.46
2021,paranormal,11,323,3.405572755,3.405572755,3.41,3.41
2021,biography memoir,20,323,6.191950464,6.191950464,6.2,6.2
2021,childrens,4,323,1.238390093,1.238390093,1.24,1.24
2021,literary fiction,26,323,8.049535604,8.049535604,8.05,8.05
2021,poetry,23,323,7.120743034,7.120743034,7.13,7.13
2021,crime,15,323,4.643962848,4.643962848,4.65,4.65
2021,queer,36,323,11.14551084,11.14551084,11.15,11.15
2021,graphic novels,22,323,6.811145511,6.811145511,6.82,6.82
2021,contemporary romance,19,323,5.882352941,5.882352941,5.89,5.89
2021,magic,11,323,3.405572755,3.405572755,3.41,3.41
2021,middle grade,19,323,5.882352941,5.882352941,5.89,5.89
2021,science,15,323,4.643962848,4.643962848,4.65,4.65
2021,adventure,9,323,2.786377709,2.786377709,2.79,2.79
2021,politics,13,323,4.024767802,4.024767802,4.03,4.03
2021,comics,19,323,5.882352941,5.882352941,5.89,5.89
2021,food,3,323,0.9287925697,0.9287925697,0.93,0.93
2021,urban fantasy,3,323,0.9287925697,0.9287925697,0.93,0.93
2021,feminism,21,323,6.501547988,6.501547988,6.51,6.51
2021,realistic fiction,10,323,3.095975232,3.095975232,3.1,3.1
2021,suspense,16,323,4.953560372,4.953560372,4.96,4.96
2021,picture books,2,323,0.6191950464,0.6191950464,0.62,0.62
2021,dystopia,9,323,2.786377709,2.786377709,2.79,2.79
2021,chick lit,16,323,4.953560372,4.953560372,4.96,4.96
2021,self help,9,323,2.786377709,2.786377709,2.79,2.79
2021,cooking,2,323,0.6191950464,0.6191950464,0.62,0.62
2021,comedy,8,323,2.476780186,2.476780186,2.48,2.48
2021,war,10,323,3.095975232,3.095975232,3.1,3.1
2021,psychology,10,323,3.095975232,3.095975232,3.1,3.1
2021,cookbooks,0,323,0,0,0,0
2021,adult fiction,6,323,1.857585139,1.857585139,1.86,1.86
2021,mental health,19,323,5.882352941,5.882352941,5.89,5.89
2021,autobiography,8,323,2.476780186,2.476780186,2.48,2.48
2021,essays,19,323,5.882352941,5.882352941,5.89,5.89
2021,race,21,323,6.501547988,6.501547988,6.51,6.51
2021,family,10,323,3.095975232,3.095975232,3.1,3.1
2021,new adult,3,323,0.9287925697,0.9287925697,0.93,0.93
2021,vampires,2,323,0.6191950464,0.6191950464,0.62,0.62
2021,animals,5,323,1.547987616,1.547987616,1.55,1.55
2021,graphic novels comics,7,323,2.167182663,2.167182663,2.17,2.17
2021,health,23,323,7.120743034,7.120743034,7.13,7.13
2021,young adult fantasy,14,323,4.334365325,4.334365325,4.34,4.34
2021,science fiction fantasy,2,323,0.6191950464,0.6191950464,0.62,0.62
2021,mythology,13,323,4.024767802,4.024767802,4.03,4.03
2021,high fantasy,6,323,1.857585139,1.857585139,1.86,1.86
2021,magical realism,7,323,2.167182663,2.167182663,2.17,2.17
2021,business,3,323,0.9287925697,0.9287925697,0.93,0.93
2021,world war ii,6,323,1.857585139,1.857585139,1.86,1.86
2021,nature,11,323,3.405572755,3.405572755,3.41,3.41
2021,reference,0,323,0,0,0,0
2021,space,4,323,1.238390093,1.238390093,1.24,1.24
2021,storytime,0,323,0,0,0,0
2021,american history,4,323,1.238390093,1.238390093,1.24,1.24
2021,true crime,6,323,1.857585139,1.857585139,1.86,1.86
2021,enemies to lovers,8,323,2.476780186,2.476780186,2.48,2.48
2021,paranormal romance,0,323,0,0,0,0
2021,short stories,6,323,1.857585139,1.857585139,1.86,1.86
2021,romantasy,5,323,1.547987616,1.547987616,1.55,1.55
2021,retellings,18,323,5.572755418,5.572755418,5.58,5.58
2021,friendship,1,323,0.3095975232,0.3095975232,0.31,0.31
2021,travel,6,323,1.857585139,1.857585139,1.86,1.86
2021,space opera,4,323,1.238390093,1.238390093,1.24,1.24
2021,personal development,4,323,1.238390093,1.238390093,1.24,1.24
2021,military fiction,2,323,0.6191950464,0.6191950464,0.62,0.62
2021,social justice,9,323,2.786377709,2.786377709,2.79,2.79
2021,art,1,323,0.3095975232,0.3095975232,0.31,0.31
2021,epic fantasy,1,323,0.3095975232,0.3095975232,0.31,0.31
2021,philosophy,2,323,0.6191950464,0.6191950464,0.62,0.62
2021,sports,1,323,0.3095975232,0.3095975232,0.31,0.31
2021,music,3,323,0.9287925697,0.9287925697,0.93,0.93
2021,fantasy romance,4,323,1.238390093,1.238390093,1.24,1.24
2021,novels,26,323,8.049535604,8.049535604,8.05,8.05
2021,book club,6,323,1.857585139,1.857585139,1.86,1.86
2021,books about books,7,323,2.167182663,2.167182663,2.17,2.17
2021,post apocalyptic,0,323,0,0,0,0
2021,time travel,0,323,0,0,0,0
2021,foodie,0,323,0,0,0,0
2021,sociology,1,323,0.3095975232,0.3095975232,0.31,0.31
2021,witches,6,323,1.857585139,1.857585139,1.86,1.86
2021,african american,5,323,1.547987616,1.547987616,1.55,1.55
2021,fae,3,323,0.9287925697,0.9287925697,0.93,0.93
2021,technology,1,323,0.3095975232,0.3095975232,0.31,0.31
2021,young adult contemporary,2,323,0.6191950464,0.6191950464,0.62,0.62
2021,coming of age,3,323,0.9287925697,0.9287925697,0.93,0.93
2021,gothic,2,323,0.6191950464,0.6191950464,0.62,0.62
2021,lesbian,14,323,4.334365325,4.334365325,4.34,4.34
2021,religion,1,323,0.3095975232,0.3095975232,0.31,0.31
2021,fairy tales,4,323,1.238390093,1.238390093,1.24,1.24
2021,food and drink,0,323,0,0,0,0
2021,aliens,1,323,0.3095975232,0.3095975232,0.31,0.31
2021,environment,5,323,1.547987616,1.547987616,1.55,1.55
2021,friends to lovers,2,323,0.6191950464,0.6191950464,0.62,0.62
2021,womens,1,323,0.3095975232,0.3095975232,0.31,0.31
2021,erotica,0,323,0,0,0,0
2021,parenting,0,323,0,0,0,0
2021,asia,1,323,0.3095975232,0.3095975232,0.31,0.31
2021,nutrition,0,323,0,0,0,0
2021,speculative fiction,3,323,0.9287925697,0.9287925697,0.93,0.93
2021,economics,0,323,0,0,0,0
2021,zombies,0,323,0,0,0,0
2021,biology,1,323,0.3095975232,0.3095975232,0.31,0.31
2021,medicine,2,323,0.6191950464,0.6191950464,0.62,0.62
2021,dragons,1,323,0.3095975232,0.3095975232,0.31,0.31
2021,superheroes,1,323,0.3095975232,0.3095975232,0.31,0.31
2021,africa,3,323,0.9287925697,0.9287925697,0.93,0.93
2021,literature,1,323,0.3095975232,0.3095975232,0.31,0.31
2021,novella,6,323,1.857585139,1.857585139,1.86,1.86
2021,canada,0,323,0,0,0,0
2021,historical romance,0,323,0,0,0,0
2021,comic book,0,323,0,0,0,0
2021,ghosts,3,323,0.9287925697,0.9287925697,0.93,0.93
2021,china,1,323,0.3095975232,0.3095975232,0.31,0.31
2021,medical,2,323,0.6191950464,0.6191950464,0.62,0.62
2021,supernatural,0,323,0,0,0,0
2021,british literature,0,323,0,0,0,0
2021,indigenous,2,323,0.6191950464,0.6191950464,0.62,0.62
2021,steampunk,1,323,0.3095975232,0.3095975232,0.31,0.31
2021,culinary,0,323,0,0,0,0
2021,leadership,2,323,0.6191950464,0.6191950464,0.62,0.62
2021,high school,0,323,0,0,0,0
2021,psychological thriller,0,323,0,0,0,0
2021,vegan,0,323,0,0,0,0
2021,christian,1,323,0.3095975232,0.3095975232,0.31,0.31
2021,dark romance,1,323,0.3095975232,0.3095975232,0.31,0.31
2021,shapeshifters,0,323,0,0,0,0
2021,france,1,323,0.3095975232,0.3095975232,0.31,0.31
2021,grief,4,323,1.238390093,1.238390093,1.24,1.24
2021,pop culture,2,323,0.6191950464,0.6191950464,0.62,0.62
2021,india,1,323,0.3095975232,0.3095975232,0.31,0.31
2021,mental illness,0,323,0,0,0,0
2021,cultural,1,323,0.3095975232,0.3095975232,0.31,0.31
2021,abuse,0,323,0,0,0,0
2021,american,1,323,0.3095975232,0.3095975232,0.31,0.31
2021,ireland,1,323,0.3095975232,0.3095975232,0.31,0.31
2021,love,0,323,0,0,0,0
2021,new york,0,323,0,0,0,0
2021,productivity,0,323,0,0,0,0
2021,romantic suspense,0,323,0,0,0,0
2021,sports romance,0,323,0,0,0,0
2021,teen,0,323,0,0,0,0
2021,action,0,323,0,0,0,0
2021,apocalyptic,0,323,0,0,0,0
2021,dark,0,323,0,0,0,0
2021,death,0,323,0,0,0,0
2021,greek mythology,2,323,0.6191950464,0.6191950464,0.62,0.62
2021,physics,1,323,0.3095975232,0.3095975232,0.31,0.31
2021,russia,1,323,0.3095975232,0.3095975232,0.31,0.31
2021,school,0,323,0,0,0,0
2021,werewolves,0,323,0,0,0,0
2021,asian literature,3,323,0.9287925697,0.9287925697,0.93,0.93
2021,climate change,4,323,1.238390093,1.238390093,1.24,1.24
2021,college,0,323,0,0,0,0
2021,holocaust,1,323,0.3095975232,0.3095975232,0.31,0.31
2021,writing,1,323,0.3095975232,0.3095975232,0.31,0.31
2021,young adult romance,2,323,0.6191950464,0.6191950464,0.62,0.62
2021,detective,0,323,0,0,0,0
2021,manga,0,323,0,0,0,0
2021,native american,1,323,0.3095975232,0.3095975232,0.31,0.31
2021,anthologies,1,323,0.3095975232,0.3095975232,0.31,0.31
2021,espionage,0,323,0,0,0,0
2021,presidents,0,323,0,0,0,0
2021,westerns,0,323,0,0,0,0
2021,birds,0,323,0,0,0,0
2021,dark fantasy,0,323,0,0,0,0
2021,demons,0,323,0,0,0,0
2021,marvel,0,323,0,0,0,0
2021,second chance,1,323,0.3095975232,0.3095975232,0.31,0.31
2021,anti racist,1,323,0.3095975232,0.3095975232,0.31,0.31
2021,civil war,0,323,0,0,0,0
2021,classics,1,323,0.3095975232,0.3095975232,0.31,0.31
2021,dc comics,1,323,0.3095975232,0.3095975232,0.31,0.31
2021,drama,0,323,0,0,0,0
2021,faith,1,323,0.3095975232,0.3095975232,0.31,0.31
2021,juvenile,0,323,0,0,0,0
2021,m m romance,0,323,0,0,0,0
2021,military science fiction,0,323,0,0,0,0
2021,spirituality,1,323,0.3095975232,0.3095975232,0.31,0.31
2021,angels,0,323,0,0,0,0
2021,disability,0,323,0,0,0,0
2021,bdsm,0,323,0,0,0,0
2021,cults,1,323,0.3095975232,0.3095975232,0.31,0.31
2020,fiction,215,381,56.43044619,56.43044619,56.44,56.44
2020,audiobook,256,381,67.19160105,67.19160105,67.2,67.2
2020,nonfiction,149,381,39.10761155,39.10761155,39.11,39.11
2020,fantasy,92,381,24.14698163,24.14698163,24.15,24.15
2020,romance,67,381,17.58530184,17.58530184,17.59,17.59
2020,contemporary,89,381,23.35958005,23.35958005,23.36,23.36
2020,young adult,69,381,18.11023622,18.11023622,18.12,18.12
2020,adult,86,381,22.57217848,22.57217848,22.58,22.58
2020,mystery,48,381,12.5984252,12.5984252,12.6,12.6
2020,biography,52,381,13.64829396,13.64829396,13.65,13.65
2020,memoir,58,381,15.22309711,15.22309711,15.23,15.23
2020,historical fiction,42,381,11.02362205,11.02362205,11.03,11.03
2020,thriller,44,381,11.54855643,11.54855643,11.55,11.55
2020,historical,38,381,9.973753281,9.973753281,9.98,9.98
2020,science fiction,36,381,9.448818898,9.448818898,9.45,9.45
2020,history,47,381,12.33595801,12.33595801,12.34,12.34
2020,humor,36,381,9.448818898,9.448818898,9.45,9.45
2020,horror,30,381,7.874015748,7.874015748,7.88,7.88
2020,lgbt,58,381,15.22309711,15.22309711,15.23,15.23
2020,mystery thriller,27,381,7.086614173,7.086614173,7.09,7.09
2020,paranormal,13,381,3.412073491,3.412073491,3.42,3.42
2020,biography memoir,21,381,5.511811024,5.511811024,5.52,5.52
2020,childrens,30,381,7.874015748,7.874015748,7.88,7.88
2020,literary fiction,29,381,7.611548556,7.611548556,7.62,7.62
2020,poetry,27,381,7.086614173,7.086614173,7.09,7.09
2020,crime,15,381,3.937007874,3.937007874,3.94,3.94
2020,queer,42,381,11.02362205,11.02362205,11.03,11.03
2020,graphic novels,23,381,6.036745407,6.036745407,6.04,6.04
2020,contemporary romance,16,381,4.199475066,4.199475066,4.2,4.2
2020,magic,15,381,3.937007874,3.937007874,3.94,3.94
2020,middle grade,24,381,6.299212598,6.299212598,6.3,6.3
2020,science,23,381,6.036745407,6.036745407,6.04,6.04
2020,adventure,11,381,2.887139108,2.887139108,2.89,2.89
2020,politics,32,381,8.398950131,8.398950131,8.4,8.4
2020,comics,22,381,5.774278215,5.774278215,5.78,5.78
2020,food,19,381,4.98687664,4.98687664,4.99,4.99
2020,urban fantasy,9,381,2.362204724,2.362204724,2.37,2.37
2020,feminism,21,381,5.511811024,5.511811024,5.52,5.52
2020,realistic fiction,18,381,4.724409449,4.724409449,4.73,4.73
2020,suspense,11,381,2.887139108,2.887139108,2.89,2.89
2020,picture books,20,381,5.249343832,5.249343832,5.25,5.25
2020,dystopia,11,381,2.887139108,2.887139108,2.89,2.89
2020,chick lit,12,381,3.149606299,3.149606299,3.15,3.15
2020,self help,18,381,4.724409449,4.724409449,4.73,4.73
2020,cooking,18,381,4.724409449,4.724409449,4.73,4.73
2020,comedy,13,381,3.412073491,3.412073491,3.42,3.42
2020,war,12,381,3.149606299,3.149606299,3.15,3.15
2020,psychology,10,381,2.624671916,2.624671916,2.63,2.63
2020,cookbooks,17,381,4.461942257,4.461942257,4.47,4.47
2020,adult fiction,4,381,1.049868766,1.049868766,1.05,1.05
2020,mental health,15,381,3.937007874,3.937007874,3.94,3.94
2020,autobiography,8,381,2.099737533,2.099737533,2.1,2.1
2020,essays,12,381,3.149606299,3.149606299,3.15,3.15
2020,race,24,381,6.299212598,6.299212598,6.3,6.3
2020,family,12,381,3.149606299,3.149606299,3.15,3.15
2020,new adult,3,381,0.7874015748,0.7874015748,0.79,0.79
2020,vampires,5,381,1.312335958,1.312335958,1.32,1.32
2020,animals,9,381,2.362204724,2.362204724,2.37,2.37
2020,graphic novels comics,8,381,2.099737533,2.099737533,2.1,2.1
2020,health,22,381,5.774278215,5.774278215,5.78,5.78
2020,young adult fantasy,13,381,3.412073491,3.412073491,3.42,3.42
2020,science fiction fantasy,4,381,1.049868766,1.049868766,1.05,1.05
2020,mythology,8,381,2.099737533,2.099737533,2.1,2.1
2020,high fantasy,5,381,1.312335958,1.312335958,1.32,1.32
2020,magical realism,7,381,1.837270341,1.837270341,1.84,1.84
2020,business,3,381,0.7874015748,0.7874015748,0.79,0.79
2020,world war ii,8,381,2.099737533,2.099737533,2.1,2.1
2020,nature,19,381,4.98687664,4.98687664,4.99,4.99
2020,reference,11,381,2.887139108,2.887139108,2.89,2.89
2020,space,8,381,2.099737533,2.099737533,2.1,2.1
2020,storytime,5,381,1.312335958,1.312335958,1.32,1.32
2020,american history,7,381,1.837270341,1.837270341,1.84,1.84
2020,true crime,3,381,0.7874015748,0.7874015748,0.79,0.79
2020,enemies to lovers,9,381,2.362204724,2.362204724,2.37,2.37
2020,paranormal romance,1,381,0.2624671916,0.2624671916,0.27,0.27
2020,short stories,4,381,1.049868766,1.049868766,1.05,1.05
2020,romantasy,3,381,0.7874015748,0.7874015748,0.79,0.79
2020,retellings,2,381,0.5249343832,0.5249343832,0.53,0.53
2020,friendship,8,381,2.099737533,2.099737533,2.1,2.1
2020,travel,9,381,2.362204724,2.362204724,2.37,2.37
2020,space opera,4,381,1.049868766,1.049868766,1.05,1.05
2020,personal development,4,381,1.049868766,1.049868766,1.05,1.05
2020,military fiction,1,381,0.2624671916,0.2624671916,0.27,0.27
2020,social justice,17,381,4.461942257,4.461942257,4.47,4.47
2020,art,3,381,0.7874015748,0.7874015748,0.79,0.79
2020,epic fantasy,4,381,1.049868766,1.049868766,1.05,1.05
2020,philosophy,3,381,0.7874015748,0.7874015748,0.79,0.79
2020,sports,6,381,1.57480315,1.57480315,1.58,1.58
2020,music,9,381,2.362204724,2.362204724,2.37,2.37
2020,fantasy romance,3,381,0.7874015748,0.7874015748,0.79,0.79
2020,novels,26,381,6.824146982,6.824146982,6.83,6.83
2020,book club,4,381,1.049868766,1.049868766,1.05,1.05
2020,books about books,2,381,0.5249343832,0.5249343832,0.53,0.53
2020,post apocalyptic,3,381,0.7874015748,0.7874015748,0.79,0.79
2020,time travel,3,381,0.7874015748,0.7874015748,0.79,0.79
2020,foodie,9,381,2.362204724,2.362204724,2.37,2.37
2020,sociology,4,381,1.049868766,1.049868766,1.05,1.05
2020,witches,3,381,0.7874015748,0.7874015748,0.79,0.79
2020,african american,7,381,1.837270341,1.837270341,1.84,1.84
2020,fae,2,381,0.5249343832,0.5249343832,0.53,0.53
2020,technology,3,381,0.7874015748,0.7874015748,0.79,0.79
2020,young adult contemporary,1,381,0.2624671916,0.2624671916,0.27,0.27
2020,coming of age,2,381,0.5249343832,0.5249343832,0.53,0.53
2020,gothic,2,381,0.5249343832,0.5249343832,0.53,0.53
2020,lesbian,7,381,1.837270341,1.837270341,1.84,1.84
2020,religion,3,381,0.7874015748,0.7874015748,0.79,0.79
2020,fairy tales,0,381,0,0,0,0
2020,food and drink,8,381,2.099737533,2.099737533,2.1,2.1
2020,aliens,2,381,0.5249343832,0.5249343832,0.53,0.53
2020,environment,10,381,2.624671916,2.624671916,2.63,2.63
2020,friends to lovers,1,381,0.2624671916,0.2624671916,0.27,0.27
2020,womens,2,381,0.5249343832,0.5249343832,0.53,0.53
2020,erotica,0,381,0,0,0,0
2020,parenting,2,381,0.5249343832,0.5249343832,0.53,0.53
2020,asia,1,381,0.2624671916,0.2624671916,0.27,0.27
2020,nutrition,0,381,0,0,0,0
2020,speculative fiction,3,381,0.7874015748,0.7874015748,0.79,0.79
2020,economics,2,381,0.5249343832,0.5249343832,0.53,0.53
2020,zombies,3,381,0.7874015748,0.7874015748,0.79,0.79
2020,biology,3,381,0.7874015748,0.7874015748,0.79,0.79
2020,medicine,1,381,0.2624671916,0.2624671916,0.27,0.27
2020,dragons,0,381,0,0,0,0
2020,superheroes,2,381,0.5249343832,0.5249343832,0.53,0.53
2020,africa,2,381,0.5249343832,0.5249343832,0.53,0.53
2020,literature,2,381,0.5249343832,0.5249343832,0.53,0.53
2020,novella,3,381,0.7874015748,0.7874015748,0.79,0.79
2020,canada,4,381,1.049868766,1.049868766,1.05,1.05
2020,historical romance,2,381,0.5249343832,0.5249343832,0.53,0.53
2020,comic book,1,381,0.2624671916,0.2624671916,0.27,0.27
2020,ghosts,1,381,0.2624671916,0.2624671916,0.27,0.27
2020,china,1,381,0.2624671916,0.2624671916,0.27,0.27
2020,medical,1,381,0.2624671916,0.2624671916,0.27,0.27
2020,supernatural,0,381,0,0,0,0
2020,british literature,2,381,0.5249343832,0.5249343832,0.53,0.53
2020,indigenous,5,381,1.312335958,1.312335958,1.32,1.32
2020,steampunk,1,381,0.2624671916,0.2624671916,0.27,0.27
2020,culinary,4,381,1.049868766,1.049868766,1.05,1.05
2020,leadership,0,381,0,0,0,0
2020,high school,0,381,0,0,0,0
2020,psychological thriller,0,381,0,0,0,0
2020,vegan,3,381,0.7874015748,0.7874015748,0.79,0.79
2020,christian,4,381,1.049868766,1.049868766,1.05,1.05
2020,dark romance,1,381,0.2624671916,0.2624671916,0.27,0.27
2020,shapeshifters,0,381,0,0,0,0
2020,france,2,381,0.5249343832,0.5249343832,0.53,0.53
2020,grief,1,381,0.2624671916,0.2624671916,0.27,0.27
2020,pop culture,2,381,0.5249343832,0.5249343832,0.53,0.53
2020,india,2,381,0.5249343832,0.5249343832,0.53,0.53
2020,mental illness,0,381,0,0,0,0
2020,cultural,3,381,0.7874015748,0.7874015748,0.79,0.79
2020,abuse,1,381,0.2624671916,0.2624671916,0.27,0.27
2020,american,2,381,0.5249343832,0.5249343832,0.53,0.53
2020,ireland,2,381,0.5249343832,0.5249343832,0.53,0.53
2020,love,0,381,0,0,0,0
2020,new york,0,381,0,0,0,0
2020,productivity,1,381,0.2624671916,0.2624671916,0.27,0.27
2020,romantic suspense,0,381,0,0,0,0
2020,sports romance,1,381,0.2624671916,0.2624671916,0.27,0.27
2020,teen,0,381,0,0,0,0
2020,action,0,381,0,0,0,0
2020,apocalyptic,4,381,1.049868766,1.049868766,1.05,1.05
2020,dark,2,381,0.5249343832,0.5249343832,0.53,0.53
2020,death,1,381,0.2624671916,0.2624671916,0.27,0.27
2020,greek mythology,1,381,0.2624671916,0.2624671916,0.27,0.27
2020,physics,2,381,0.5249343832,0.5249343832,0.53,0.53
2020,russia,2,381,0.5249343832,0.5249343832,0.53,0.53
2020,school,2,381,0.5249343832,0.5249343832,0.53,0.53
2020,werewolves,0,381,0,0,0,0
2020,asian literature,3,381,0.7874015748,0.7874015748,0.79,0.79
2020,climate change,3,381,0.7874015748,0.7874015748,0.79,0.79
2020,college,0,381,0,0,0,0
2020,holocaust,2,381,0.5249343832,0.5249343832,0.53,0.53
2020,writing,0,381,0,0,0,0
2020,young adult romance,1,381,0.2624671916,0.2624671916,0.27,0.27
2020,detective,1,381,0.2624671916,0.2624671916,0.27,0.27
2020,manga,1,381,0.2624671916,0.2624671916,0.27,0.27
2020,native american,4,381,1.049868766,1.049868766,1.05,1.05
2020,anthologies,2,381,0.5249343832,0.5249343832,0.53,0.53
2020,espionage,1,381,0.2624671916,0.2624671916,0.27,0.27
2020,presidents,3,381,0.7874015748,0.7874015748,0.79,0.79
2020,westerns,2,381,0.5249343832,0.5249343832,0.53,0.53
2020,birds,5,381,1.312335958,1.312335958,1.32,1.32
2020,dark fantasy,1,381,0.2624671916,0.2624671916,0.27,0.27
2020,demons,0,381,0,0,0,0
2020,marvel,0,381,0,0,0,0
2020,second chance,2,381,0.5249343832,0.5249343832,0.53,0.53
2020,anti racist,6,381,1.57480315,1.57480315,1.58,1.58
2020,civil war,3,381,0.7874015748,0.7874015748,0.79,0.79
2020,classics,0,381,0,0,0,0
2020,dc comics,2,381,0.5249343832,0.5249343832,0.53,0.53
2020,drama,1,381,0.2624671916,0.2624671916,0.27,0.27
2020,faith,2,381,0.5249343832,0.5249343832,0.53,0.53
2020,juvenile,4,381,1.049868766,1.049868766,1.05,1.05
2020,m m romance,1,381,0.2624671916,0.2624671916,0.27,0.27
2020,military science fiction,0,381,0,0,0,0
2020,spirituality,0,381,0,0,0,0
2020,angels,0,381,0,0,0,0
2020,disability,1,381,0.2624671916,0.2624671916,0.27,0.27
2020,bdsm,0,381,0,0,0,0
2020,cults,1,381,0.2624671916,0.2624671916,0.27,0.27
2019,fiction,234,384,60.9375,60.9375,60.94,60.94
2019,audiobook,241,384,62.76041667,62.76041667,62.77,62.77
2019,nonfiction,133,384,34.63541667,34.63541667,34.64,34.64
2019,fantasy,107,384,27.86458333,27.86458333,27.87,27.87
2019,romance,80,384,20.83333333,20.83333333,20.84,20.84
